# instance name, instance size, runtime
Random_3SAT_500Literals_2_419.cnf,500,0.133446
Random_3SAT_500Literals_2_420.cnf,500,0.010103
Random_3SAT_500Literals_2_421.cnf,500,0.017582
Random_3SAT_500Literals_2_422.cnf,500,0.184404
Random_3SAT_500Literals_2_423.cnf,500,0.010533
Random_3SAT_500Literals_2_424.cnf,500,0.004698
Random_3SAT_500Literals_2_425.cnf,500,0.073339
Random_3SAT_500Literals_2_426.cnf,500,0.009417
Random_3SAT_500Literals_2_427.cnf,500,0.009359
Random_3SAT_500Literals_2_428.cnf,500,0.113685
Random_3SAT_500Literals_2_429.cnf,500,0.076639
Random_3SAT_500Literals_2_430.cnf,500,0.116903
Random_3SAT_500Literals_2_431.cnf,500,0.653968
Random_3SAT_500Literals_2_432.cnf,500,0.157536
Random_3SAT_500Literals_2_433.cnf,500,0.022834
Random_3SAT_500Literals_2_434.cnf,500,2.033285
Random_3SAT_500Literals_2_435.cnf,500,0.047282
Random_3SAT_500Literals_2_436.cnf,500,0.005917
Random_3SAT_500Literals_2_437.cnf,500,0.124066
Random_3SAT_500Literals_2_438.cnf,500,0.020844
Random_3SAT_500Literals_2_439.cnf,500,0.006299
Random_3SAT_500Literals_2_440.cnf,500,0.069422
Random_3SAT_500Literals_2_441.cnf,500,0.003290
Random_3SAT_500Literals_2_442.cnf,500,0.034939
Random_3SAT_500Literals_2_443.cnf,500,0.034351
Random_3SAT_500Literals_2_444.cnf,500,1.132212
Random_3SAT_500Literals_2_445.cnf,500,0.010670
Random_3SAT_500Literals_2_446.cnf,500,0.061161
Random_3SAT_500Literals_2_447.cnf,500,0.025077
Random_3SAT_500Literals_2_448.cnf,500,0.035821
Random_3SAT_500Literals_2_449.cnf,500,0.001408
Random_3SAT_500Literals_2_450.cnf,500,0.016008
Random_3SAT_500Literals_2_451.cnf,500,0.034642
Random_3SAT_500Literals_2_452.cnf,500,0.014138
Random_3SAT_500Literals_2_453.cnf,500,0.038842
Random_3SAT_500Literals_2_454.cnf,500,0.102288
Random_3SAT_500Literals_2_455.cnf,500,0.095447
Random_3SAT_500Literals_2_456.cnf,500,0.011174
Random_3SAT_500Literals_2_457.cnf,500,0.015277
Random_3SAT_500Literals_2_458.cnf,500,0.004420
Random_3SAT_500Literals_2_459.cnf,500,0.001880
Random_3SAT_500Literals_2_460.cnf,500,0.028236
Random_3SAT_500Literals_2_461.cnf,500,0.009942
Random_3SAT_500Literals_2_462.cnf,500,0.019029
Random_3SAT_500Literals_2_463.cnf,500,0.003272
Random_3SAT_500Literals_2_464.cnf,500,0.002459
Random_3SAT_500Literals_2_465.cnf,500,0.168517
Random_3SAT_500Literals_2_466.cnf,500,0.003058
Random_3SAT_500Literals_2_467.cnf,500,0.171074
Random_3SAT_500Literals_2_468.cnf,500,0.199096
Random_3SAT_500Literals_2_469.cnf,500,0.028632
Random_3SAT_500Literals_2_470.cnf,500,0.003726
Random_3SAT_500Literals_2_471.cnf,500,0.003361
Random_3SAT_500Literals_2_472.cnf,500,0.221813
Random_3SAT_500Literals_2_473.cnf,500,5.614114
Random_3SAT_500Literals_2_474.cnf,500,0.007921
Random_3SAT_500Literals_2_475.cnf,500,0.030250
Random_3SAT_500Literals_2_476.cnf,500,0.087496
Random_3SAT_500Literals_2_477.cnf,500,0.055963
Random_3SAT_500Literals_2_478.cnf,500,0.026714
Random_3SAT_500Literals_2_479.cnf,500,0.030830
Random_3SAT_500Literals_2_480.cnf,500,0.035159
Random_3SAT_500Literals_2_481.cnf,500,0.007013
Random_3SAT_500Literals_2_482.cnf,500,0.055717
Random_3SAT_500Literals_2_483.cnf,500,0.006204
Random_3SAT_500Literals_2_484.cnf,500,0.035458
Random_3SAT_500Literals_2_485.cnf,500,0.056552
Random_3SAT_500Literals_2_486.cnf,500,0.012952
Random_3SAT_500Literals_2_487.cnf,500,0.112372
Random_3SAT_500Literals_2_488.cnf,500,0.027671
Random_3SAT_500Literals_2_489.cnf,500,0.127434
Random_3SAT_500Literals_2_490.cnf,500,0.020321
Random_3SAT_500Literals_2_491.cnf,500,0.095754
Random_3SAT_500Literals_2_492.cnf,500,0.050589
Random_3SAT_500Literals_2_493.cnf,500,0.230829
Random_3SAT_500Literals_2_494.cnf,500,0.007368
Random_3SAT_500Literals_2_495.cnf,500,0.013991
Random_3SAT_500Literals_2_496.cnf,500,0.009835
Random_3SAT_500Literals_2_497.cnf,500,0.031671
Random_3SAT_500Literals_2_498.cnf,500,0.032466
Random_3SAT_500Literals_2_499.cnf,500,0.014280
Random_3SAT_500Literals_2_500.cnf,500,0.042757
Random_3SAT_500Literals_2_501.cnf,500,0.013838
Random_3SAT_500Literals_2_502.cnf,500,0.019616
Random_3SAT_500Literals_2_503.cnf,500,0.041134
Random_3SAT_500Literals_2_504.cnf,500,1.136088
Random_3SAT_500Literals_2_505.cnf,500,0.024276
Random_3SAT_500Literals_2_506.cnf,500,0.198433
Random_3SAT_500Literals_2_507.cnf,500,1.661827
Random_3SAT_500Literals_2_508.cnf,500,0.002986
Random_3SAT_500Literals_2_509.cnf,500,4.783330
Random_3SAT_500Literals_2_510.cnf,500,0.036333
Random_3SAT_500Literals_2_511.cnf,500,0.004463
Random_3SAT_500Literals_2_512.cnf,500,0.152324
Random_3SAT_500Literals_2_513.cnf,500,0.002814
Random_3SAT_500Literals_2_514.cnf,500,3.888526
Random_3SAT_500Literals_2_515.cnf,500,0.006253
Random_3SAT_500Literals_2_516.cnf,500,0.005752
Random_3SAT_500Literals_2_517.cnf,500,0.032526
Random_3SAT_500Literals_2_518.cnf,500,0.013433
Random_3SAT_500Literals_2_519.cnf,500,0.058202
Random_3SAT_500Literals_2_520.cnf,500,0.526863
Random_3SAT_500Literals_2_521.cnf,500,0.390737
Random_3SAT_500Literals_2_522.cnf,500,0.139498
Random_3SAT_500Literals_2_523.cnf,500,1.146241
Random_3SAT_500Literals_2_524.cnf,500,0.012396
Random_3SAT_500Literals_2_525.cnf,500,0.008959
Random_3SAT_500Literals_2_526.cnf,500,0.020439
Random_3SAT_500Literals_2_527.cnf,500,0.007928
Random_3SAT_500Literals_2_528.cnf,500,0.056156
Random_3SAT_500Literals_2_529.cnf,500,0.021444
Random_3SAT_500Literals_2_530.cnf,500,4.834407
Random_3SAT_500Literals_2_531.cnf,500,1.316411
Random_3SAT_500Literals_2_532.cnf,500,0.141828
Random_3SAT_500Literals_2_533.cnf,500,0.013779
Random_3SAT_500Literals_2_534.cnf,500,0.006389
Random_3SAT_500Literals_2_535.cnf,500,0.155982
Random_3SAT_500Literals_2_536.cnf,500,0.022452
Random_3SAT_500Literals_2_537.cnf,500,0.014133
Random_3SAT_500Literals_2_538.cnf,500,0.015202
Random_3SAT_500Literals_2_539.cnf,500,0.075613
Random_3SAT_500Literals_2_540.cnf,500,0.291299
Random_3SAT_500Literals_2_541.cnf,500,0.007299
Random_3SAT_500Literals_2_542.cnf,500,0.028115
Random_3SAT_500Literals_2_543.cnf,500,0.006058
Random_3SAT_500Literals_2_544.cnf,500,1.570512
Random_3SAT_500Literals_2_545.cnf,500,1.620521
Random_3SAT_500Literals_2_546.cnf,500,0.012688
Random_3SAT_500Literals_2_547.cnf,500,0.853004
Random_3SAT_500Literals_2_548.cnf,500,0.214858
Random_3SAT_500Literals_2_549.cnf,500,2.566728
Random_3SAT_500Literals_2_550.cnf,500,0.041213
Random_3SAT_500Literals_2_551.cnf,500,0.126211
Random_3SAT_500Literals_2_552.cnf,500,0.027951
Random_3SAT_500Literals_2_553.cnf,500,0.030155
Random_3SAT_500Literals_2_554.cnf,500,0.011933
Random_3SAT_500Literals_2_555.cnf,500,0.044090
Random_3SAT_500Literals_2_556.cnf,500,0.149469
Random_3SAT_500Literals_2_557.cnf,500,0.364361
Random_3SAT_500Literals_2_558.cnf,500,0.064744
Random_3SAT_500Literals_2_559.cnf,500,0.023382
Random_3SAT_500Literals_2_560.cnf,500,0.333306
Random_3SAT_500Literals_2_561.cnf,500,0.010504
Random_3SAT_500Literals_2_562.cnf,500,0.194650
Random_3SAT_500Literals_2_563.cnf,500,0.008958
Random_3SAT_500Literals_2_564.cnf,500,0.009665
Random_3SAT_500Literals_2_565.cnf,500,0.012920
Random_3SAT_500Literals_2_566.cnf,500,0.014309
Random_3SAT_500Literals_2_567.cnf,500,0.033763
Random_3SAT_500Literals_2_568.cnf,500,0.209473
Random_3SAT_500Literals_2_569.cnf,500,0.042816
Random_3SAT_500Literals_2_570.cnf,500,0.183505
Random_3SAT_500Literals_2_571.cnf,500,0.018833
Random_3SAT_500Literals_2_572.cnf,500,0.003956
Random_3SAT_500Literals_2_573.cnf,500,0.003651
Random_3SAT_500Literals_2_574.cnf,500,0.328924
Random_3SAT_500Literals_2_575.cnf,500,0.175007
Random_3SAT_500Literals_2_576.cnf,500,0.045127
Random_3SAT_500Literals_2_577.cnf,500,0.021452
Random_3SAT_600Literals_1234567_0.cnf,600,0.136544
Random_3SAT_600Literals_1234567_1.cnf,600,0.028329
Random_3SAT_600Literals_1234567_2.cnf,600,0.097236
Random_3SAT_600Literals_1234567_3.cnf,600,0.014401
Random_3SAT_600Literals_1234567_4.cnf,600,0.021389
Random_3SAT_600Literals_1234567_5.cnf,600,0.014896
Random_3SAT_600Literals_1234567_6.cnf,600,0.384239
Random_3SAT_600Literals_1234567_7.cnf,600,0.450926
Random_3SAT_600Literals_1234567_8.cnf,600,0.954481
Random_3SAT_600Literals_1234567_9.cnf,600,0.037502
Random_3SAT_600Literals_1234567_10.cnf,600,0.020930
Random_3SAT_600Literals_1234567_11.cnf,600,15.205052
Random_3SAT_600Literals_1234567_12.cnf,600,0.123398
Random_3SAT_600Literals_1234567_13.cnf,600,0.520880
Random_3SAT_600Literals_1234567_14.cnf,600,0.008758
Random_3SAT_600Literals_1234567_15.cnf,600,0.017912
Random_3SAT_600Literals_1234567_16.cnf,600,0.046851
Random_3SAT_600Literals_1234567_17.cnf,600,0.295023
Random_3SAT_600Literals_1234567_18.cnf,600,0.737382
Random_3SAT_600Literals_1234567_19.cnf,600,0.105150
Random_3SAT_600Literals_1234567_20.cnf,600,0.116879
Random_3SAT_600Literals_1234567_21.cnf,600,0.047187
Random_3SAT_600Literals_1234567_22.cnf,600,0.074436
Random_3SAT_600Literals_1234567_23.cnf,600,0.014931
Random_3SAT_600Literals_1234567_24.cnf,600,0.504622
Random_3SAT_600Literals_1234567_25.cnf,600,3.343805
Random_3SAT_600Literals_1234567_26.cnf,600,0.134998
Random_3SAT_600Literals_1234567_27.cnf,600,0.003747
Random_3SAT_600Literals_1234567_28.cnf,600,0.160655
Random_3SAT_600Literals_1234567_29.cnf,600,1.422923
Random_3SAT_600Literals_1234567_30.cnf,600,0.067646
Random_3SAT_600Literals_1234567_31.cnf,600,0.049421
Random_3SAT_600Literals_1234567_32.cnf,600,0.181837
Random_3SAT_600Literals_1234567_33.cnf,600,0.046105
Random_3SAT_600Literals_1234567_34.cnf,600,1.138964
Random_3SAT_600Literals_1234567_35.cnf,600,2.926649
Random_3SAT_600Literals_1234567_36.cnf,600,0.033163
Random_3SAT_600Literals_1234567_37.cnf,600,0.035371
Random_3SAT_600Literals_1234567_38.cnf,600,0.007955
Random_3SAT_600Literals_1234567_39.cnf,600,0.053559
Random_3SAT_600Literals_1234567_40.cnf,600,0.263847
Random_3SAT_600Literals_1234567_41.cnf,600,0.036644
Random_3SAT_600Literals_1234567_42.cnf,600,0.006464
Random_3SAT_600Literals_1234567_43.cnf,600,0.008269
Random_3SAT_600Literals_1234567_44.cnf,600,0.259203
Random_3SAT_600Literals_1234567_45.cnf,600,0.205687
Random_3SAT_600Literals_1234567_46.cnf,600,0.145351
Random_3SAT_600Literals_1234567_47.cnf,600,0.038909
Random_3SAT_600Literals_1234567_48.cnf,600,0.113875
Random_3SAT_600Literals_1234567_49.cnf,600,0.083228
Random_3SAT_600Literals_1234567_50.cnf,600,0.042617
Random_3SAT_600Literals_1234567_51.cnf,600,0.350696
Random_3SAT_600Literals_1234567_52.cnf,600,0.016619
Random_3SAT_600Literals_1234567_53.cnf,600,0.028734
Random_3SAT_600Literals_1234567_54.cnf,600,0.127035
Random_3SAT_600Literals_1234567_55.cnf,600,0.010071
Random_3SAT_600Literals_1234567_56.cnf,600,0.013661
Random_3SAT_600Literals_1234567_57.cnf,600,0.203843
Random_3SAT_600Literals_1234567_58.cnf,600,0.013639
Random_3SAT_600Literals_1234567_59.cnf,600,0.008534
Random_3SAT_600Literals_1234567_60.cnf,600,0.013000
Random_3SAT_600Literals_1234567_61.cnf,600,0.011619
Random_3SAT_600Literals_1234567_62.cnf,600,0.048382
Random_3SAT_600Literals_1234567_63.cnf,600,0.008419
Random_3SAT_600Literals_1234567_64.cnf,600,0.100943
Random_3SAT_600Literals_1234567_65.cnf,600,0.367938
Random_3SAT_600Literals_1234567_66.cnf,600,0.019988
Random_3SAT_600Literals_1234567_67.cnf,600,0.067175
Random_3SAT_600Literals_1234567_68.cnf,600,0.034246
Random_3SAT_600Literals_1234567_69.cnf,600,10.019868
Random_3SAT_600Literals_1234567_70.cnf,600,11.502569
Random_3SAT_600Literals_1234567_71.cnf,600,1.742668
Random_3SAT_600Literals_1234567_72.cnf,600,0.005363
Random_3SAT_600Literals_1234567_73.cnf,600,0.108716
Random_3SAT_600Literals_1234567_74.cnf,600,0.003235
Random_3SAT_600Literals_1234567_75.cnf,600,0.072454
Random_3SAT_600Literals_1234567_76.cnf,600,0.036839
Random_3SAT_600Literals_1234567_77.cnf,600,0.038411
Random_3SAT_600Literals_1234567_78.cnf,600,0.015727
Random_3SAT_600Literals_1234567_79.cnf,600,0.151238
Random_3SAT_600Literals_1234567_80.cnf,600,0.016730
Random_3SAT_600Literals_1234567_81.cnf,600,0.018293
Random_3SAT_600Literals_1234567_82.cnf,600,0.070377
Random_3SAT_600Literals_1234567_83.cnf,600,0.268513
Random_3SAT_600Literals_1234567_84.cnf,600,0.043514
Random_3SAT_600Literals_1234567_85.cnf,600,8.278797
Random_3SAT_600Literals_1234567_86.cnf,600,0.154075
Random_3SAT_600Literals_1234567_87.cnf,600,0.040487
Random_3SAT_600Literals_1234567_88.cnf,600,0.119521
Random_3SAT_600Literals_1234567_89.cnf,600,0.283851
Random_3SAT_600Literals_1234567_90.cnf,600,0.019015
Random_3SAT_600Literals_1234567_91.cnf,600,0.056112
Random_3SAT_600Literals_1234567_92.cnf,600,0.070765
Random_3SAT_600Literals_1234567_93.cnf,600,0.001741
Random_3SAT_600Literals_1234567_94.cnf,600,1.471115
Random_3SAT_600Literals_1234567_95.cnf,600,0.034661
Random_3SAT_600Literals_1234567_96.cnf,600,0.016769
Random_3SAT_600Literals_1234567_97.cnf,600,0.011605
Random_3SAT_600Literals_1234567_98.cnf,600,0.039487
Random_3SAT_600Literals_1234567_99.cnf,600,0.090781
Random_3SAT_600Literals_1234567_100.cnf,600,0.042208
Random_3SAT_600Literals_1234567_101.cnf,600,2.814811
Random_3SAT_600Literals_1234567_102.cnf,600,0.314664
Random_3SAT_600Literals_1234567_103.cnf,600,0.016697
Random_3SAT_600Literals_1234567_104.cnf,600,0.015229
Random_3SAT_600Literals_1234567_105.cnf,600,0.162555
Random_3SAT_600Literals_1234567_106.cnf,600,0.181306
Random_3SAT_600Literals_1234567_107.cnf,600,0.014548
Random_3SAT_600Literals_1234567_108.cnf,600,0.049317
Random_3SAT_600Literals_1234567_109.cnf,600,0.042925
Random_3SAT_600Literals_1234567_110.cnf,600,0.029240
Random_3SAT_600Literals_1234567_111.cnf,600,0.017314
Random_3SAT_600Literals_1234567_112.cnf,600,0.015451
Random_3SAT_600Literals_1234567_113.cnf,600,0.044417
Random_3SAT_600Literals_1234567_114.cnf,600,0.021109
Random_3SAT_600Literals_1234567_115.cnf,600,0.022774
Random_3SAT_600Literals_1234567_116.cnf,600,0.032368
Random_3SAT_600Literals_1234567_117.cnf,600,0.115034
Random_3SAT_600Literals_1234567_118.cnf,600,0.052788
Random_3SAT_600Literals_1234567_119.cnf,600,0.012579
Random_3SAT_600Literals_1234567_120.cnf,600,0.009305
Random_3SAT_600Literals_1234567_121.cnf,600,0.047925
Random_3SAT_600Literals_1234567_122.cnf,600,0.023890
Random_3SAT_600Literals_1234567_123.cnf,600,0.173512
Random_3SAT_600Literals_1234567_124.cnf,600,0.491165
Random_3SAT_600Literals_1234567_125.cnf,600,0.635402
Random_3SAT_600Literals_1234567_126.cnf,600,0.056604
Random_3SAT_600Literals_1234567_127.cnf,600,0.793063
Random_3SAT_600Literals_1234567_128.cnf,600,0.037007
Random_3SAT_600Literals_1234567_129.cnf,600,0.013577
Random_3SAT_600Literals_1234567_130.cnf,600,0.039636
Random_3SAT_600Literals_1234567_131.cnf,600,0.005347
Random_3SAT_600Literals_1234567_132.cnf,600,0.132470
Random_3SAT_600Literals_1234567_133.cnf,600,0.011896
Random_3SAT_600Literals_1234567_134.cnf,600,0.046150
Random_3SAT_600Literals_1234567_135.cnf,600,0.179758
Random_3SAT_600Literals_1234567_136.cnf,600,0.174247
Random_3SAT_600Literals_1234567_137.cnf,600,0.044845
Random_3SAT_600Literals_1234567_138.cnf,600,0.065072
Random_3SAT_600Literals_1234567_139.cnf,600,0.082210
Random_3SAT_600Literals_1234567_140.cnf,600,0.031236
Random_3SAT_600Literals_1234567_141.cnf,600,0.008948
Random_3SAT_600Literals_1234567_142.cnf,600,0.675444
Random_3SAT_600Literals_1234567_143.cnf,600,0.189435
Random_3SAT_600Literals_1234567_144.cnf,600,0.074363
Random_3SAT_600Literals_1234567_145.cnf,600,0.023875
Random_3SAT_600Literals_1234567_146.cnf,600,0.087774
Random_3SAT_600Literals_1234567_147.cnf,600,0.017935
Random_3SAT_600Literals_1234567_148.cnf,600,0.295251
Random_3SAT_600Literals_1234567_149.cnf,600,0.014190
Random_3SAT_600Literals_1234567_150.cnf,600,0.179546
Random_3SAT_600Literals_1234567_151.cnf,600,0.022200
Random_3SAT_600Literals_1234567_152.cnf,600,0.012383
Random_3SAT_600Literals_1234567_153.cnf,600,0.055006
Random_3SAT_600Literals_1234567_154.cnf,600,0.014763
Random_3SAT_600Literals_1234567_155.cnf,600,28.944915
Random_3SAT_600Literals_1234567_156.cnf,600,0.092733
Random_3SAT_600Literals_1234567_157.cnf,600,0.017765
Random_3SAT_600Literals_1234567_158.cnf,600,15.800872
Random_3SAT_600Literals_1234567_159.cnf,600,0.232600
Random_3SAT_600Literals_1234567_160.cnf,600,0.201043
Random_3SAT_600Literals_1234567_161.cnf,600,0.174482
Random_3SAT_600Literals_1234567_162.cnf,600,0.003024
Random_3SAT_600Literals_1234567_163.cnf,600,0.105557
Random_3SAT_600Literals_1234567_164.cnf,600,0.038607
Random_3SAT_600Literals_1234567_165.cnf,600,0.041044
Random_3SAT_600Literals_1234567_166.cnf,600,0.043455
Random_3SAT_600Literals_1234567_167.cnf,600,0.017605
Random_3SAT_600Literals_1234567_168.cnf,600,0.148716
Random_3SAT_600Literals_1234567_169.cnf,600,5.642235
Random_3SAT_600Literals_1234567_170.cnf,600,0.035769
Random_3SAT_600Literals_1234567_171.cnf,600,0.008268
Random_3SAT_600Literals_1234567_172.cnf,600,0.050310
Random_3SAT_600Literals_1234567_173.cnf,600,765.549952
Random_3SAT_600Literals_1234567_174.cnf,600,5.855675
Random_3SAT_600Literals_1234567_175.cnf,600,1.711207
Random_3SAT_600Literals_1234567_176.cnf,600,0.049631
Random_3SAT_600Literals_1234567_177.cnf,600,0.146930
Random_3SAT_600Literals_1234567_178.cnf,600,0.081285
Random_3SAT_600Literals_1234567_179.cnf,600,0.125835
Random_3SAT_600Literals_1234567_180.cnf,600,0.501817
Random_3SAT_600Literals_1234567_181.cnf,600,0.026656
Random_3SAT_600Literals_1234567_182.cnf,600,1.271885
Random_3SAT_600Literals_1234567_183.cnf,600,0.713251
Random_3SAT_600Literals_1234567_184.cnf,600,0.136276
Random_3SAT_600Literals_1234567_185.cnf,600,0.037051
Random_3SAT_600Literals_1234567_186.cnf,600,0.054577
Random_3SAT_600Literals_1234567_187.cnf,600,0.076327
Random_3SAT_600Literals_1234567_188.cnf,600,0.012368
Random_3SAT_600Literals_1234567_189.cnf,600,0.015591
Random_3SAT_600Literals_1234567_190.cnf,600,1.399016
Random_3SAT_600Literals_1234567_191.cnf,600,0.145557
Random_3SAT_600Literals_1234567_192.cnf,600,3.103859
Random_3SAT_600Literals_1234567_193.cnf,600,0.646840
Random_3SAT_600Literals_1234567_194.cnf,600,1.842701
Random_3SAT_600Literals_1234567_195.cnf,600,0.245536
Random_3SAT_600Literals_1234567_196.cnf,600,0.928664
Random_3SAT_600Literals_1234567_197.cnf,600,0.035827
Random_3SAT_600Literals_1234567_198.cnf,600,5.380507
Random_3SAT_600Literals_1234567_199.cnf,600,0.041605
Random_3SAT_600Literals_1234567_200.cnf,600,0.112908
Random_3SAT_600Literals_1234567_201.cnf,600,0.050139
Random_3SAT_600Literals_1234567_202.cnf,600,0.255782
Random_3SAT_600Literals_1234567_203.cnf,600,0.450729
Random_3SAT_600Literals_1234567_204.cnf,600,0.035080
Random_3SAT_600Literals_1234567_205.cnf,600,4.033510
Random_3SAT_600Literals_1234567_206.cnf,600,0.028853
Random_3SAT_600Literals_1234567_207.cnf,600,0.031461
Random_3SAT_600Literals_1234567_208.cnf,600,0.535159
Random_3SAT_600Literals_1234567_209.cnf,600,0.107457
Random_3SAT_600Literals_1234567_210.cnf,600,0.055839
Random_3SAT_600Literals_1234567_211.cnf,600,0.734975
Random_3SAT_600Literals_1234567_212.cnf,600,0.008675
Random_3SAT_600Literals_1234567_213.cnf,600,0.129478
Random_3SAT_600Literals_1234567_214.cnf,600,0.060716
Random_3SAT_600Literals_1234567_215.cnf,600,0.026187
Random_3SAT_600Literals_1234567_216.cnf,600,0.033334
Random_3SAT_600Literals_1234567_217.cnf,600,0.020666
Random_3SAT_600Literals_1234567_218.cnf,600,0.090795
Random_3SAT_600Literals_1234567_219.cnf,600,25.606298
Random_3SAT_600Literals_1234567_220.cnf,600,0.210108
Random_3SAT_600Literals_1234567_221.cnf,600,0.006909
Random_3SAT_600Literals_1234567_222.cnf,600,0.027358
Random_3SAT_600Literals_1234567_223.cnf,600,0.069528
Random_3SAT_600Literals_1234567_224.cnf,600,0.027479
Random_3SAT_600Literals_1234567_225.cnf,600,0.088999
Random_3SAT_600Literals_1234567_226.cnf,600,0.067665
Random_3SAT_600Literals_1234567_227.cnf,600,0.058471
Random_3SAT_600Literals_1234567_228.cnf,600,3.169855
Random_3SAT_600Literals_1234567_229.cnf,600,0.016389
Random_3SAT_600Literals_1234567_230.cnf,600,0.067623
Random_3SAT_600Literals_1234567_231.cnf,600,0.266563
Random_3SAT_600Literals_1234567_232.cnf,600,0.006530
Random_3SAT_600Literals_1234567_233.cnf,600,0.133863
Random_3SAT_600Literals_1234567_234.cnf,600,0.135325
Random_3SAT_600Literals_1234567_235.cnf,600,0.031103
Random_3SAT_600Literals_1234567_236.cnf,600,0.024935
Random_3SAT_600Literals_1234567_237.cnf,600,0.027194
Random_3SAT_600Literals_1234567_238.cnf,600,0.008001
Random_3SAT_600Literals_1234567_239.cnf,600,0.028484
Random_3SAT_600Literals_1234567_240.cnf,600,1.771943
Random_3SAT_600Literals_1234567_241.cnf,600,0.047288
Random_3SAT_600Literals_1234567_242.cnf,600,6.380084
Random_3SAT_600Literals_1234567_243.cnf,600,4.208274
Random_3SAT_600Literals_1234567_244.cnf,600,1.641265
Random_3SAT_600Literals_1234567_245.cnf,600,0.164626
Random_3SAT_600Literals_1234567_246.cnf,600,0.124103
Random_3SAT_600Literals_1234567_247.cnf,600,0.029334
Random_3SAT_600Literals_1234567_248.cnf,600,0.023111
Random_3SAT_600Literals_1234567_249.cnf,600,0.007981
Random_3SAT_600Literals_1234567_250.cnf,600,0.019082
Random_3SAT_600Literals_1234567_251.cnf,600,0.034360
Random_3SAT_600Literals_1234567_252.cnf,600,0.329778
Random_3SAT_600Literals_1234567_253.cnf,600,0.030085
Random_3SAT_600Literals_1234567_254.cnf,600,0.097419
Random_3SAT_600Literals_1234567_255.cnf,600,0.038247
Random_3SAT_600Literals_1234567_256.cnf,600,0.491869
Random_3SAT_600Literals_1234567_257.cnf,600,0.006402
Random_3SAT_600Literals_1234567_258.cnf,600,1.064892
Random_3SAT_600Literals_1234567_259.cnf,600,0.008449
Random_3SAT_600Literals_1234567_260.cnf,600,0.021465
Random_3SAT_600Literals_1234567_261.cnf,600,0.027437
Random_3SAT_600Literals_1234567_262.cnf,600,0.011202
Random_3SAT_600Literals_1234567_263.cnf,600,0.022871
Random_3SAT_600Literals_1234567_264.cnf,600,0.009397
Random_3SAT_600Literals_1234567_265.cnf,600,0.007177
Random_3SAT_600Literals_1234567_266.cnf,600,0.057912
Random_3SAT_600Literals_1234567_267.cnf,600,3.477821
Random_3SAT_600Literals_1234567_268.cnf,600,0.029237
Random_3SAT_600Literals_1234567_269.cnf,600,0.012435
Random_3SAT_600Literals_1234567_270.cnf,600,0.034857
Random_3SAT_600Literals_1234567_271.cnf,600,0.013103
Random_3SAT_600Literals_1234567_272.cnf,600,0.013955
Random_3SAT_600Literals_1234567_273.cnf,600,0.046850
Random_3SAT_600Literals_1234567_274.cnf,600,0.042984
Random_3SAT_600Literals_1234567_275.cnf,600,0.040900
Random_3SAT_600Literals_1234567_276.cnf,600,0.073026
Random_3SAT_600Literals_1234567_277.cnf,600,0.088295
Random_3SAT_600Literals_1234567_278.cnf,600,0.005694
Random_3SAT_600Literals_1234567_279.cnf,600,4.392244
Random_3SAT_600Literals_1234567_280.cnf,600,0.056223
Random_3SAT_600Literals_1234567_281.cnf,600,0.016852
Random_3SAT_600Literals_1234567_282.cnf,600,11.813280
Random_3SAT_600Literals_1234567_283.cnf,600,1.868247
Random_3SAT_600Literals_1234567_284.cnf,600,2.729448
Random_3SAT_600Literals_1234567_285.cnf,600,0.015895
Random_3SAT_600Literals_1234567_286.cnf,600,0.009708
Random_3SAT_600Literals_1234567_287.cnf,600,0.004652
Random_3SAT_600Literals_1234567_288.cnf,600,0.011166
Random_3SAT_600Literals_1234567_289.cnf,600,0.107722
Random_3SAT_600Literals_1234567_290.cnf,600,0.523663
Random_3SAT_600Literals_1234567_291.cnf,600,0.298250
Random_3SAT_600Literals_1234567_292.cnf,600,0.402816
Random_3SAT_600Literals_1234567_293.cnf,600,0.033698
Random_3SAT_600Literals_1234567_294.cnf,600,0.173010
Random_3SAT_600Literals_1234567_295.cnf,600,0.775644
Random_3SAT_600Literals_1234567_296.cnf,600,0.010806
Random_3SAT_600Literals_1234567_297.cnf,600,0.063608
Random_3SAT_600Literals_1234567_298.cnf,600,0.022212
Random_3SAT_600Literals_1234567_299.cnf,600,0.261852
Random_3SAT_600Literals_1234567_300.cnf,600,0.358914
Random_3SAT_600Literals_1234567_301.cnf,600,0.054825
Random_3SAT_600Literals_1234567_302.cnf,600,0.626326
Random_3SAT_600Literals_1234567_303.cnf,600,0.008871
Random_3SAT_600Literals_1234567_304.cnf,600,0.083880
Random_3SAT_600Literals_1234567_305.cnf,600,0.012070
Random_3SAT_600Literals_1234567_306.cnf,600,0.028397
Random_3SAT_600Literals_1234567_307.cnf,600,0.027513
Random_3SAT_600Literals_1234567_308.cnf,600,0.763382
Random_3SAT_600Literals_1234567_309.cnf,600,0.085257
Random_3SAT_600Literals_1234567_310.cnf,600,0.020507
Random_3SAT_600Literals_1234567_311.cnf,600,0.182690
Random_3SAT_600Literals_1234567_312.cnf,600,0.036909
Random_3SAT_600Literals_1234567_313.cnf,600,0.068060
Random_3SAT_600Literals_1234567_314.cnf,600,0.033346
Random_3SAT_600Literals_1234567_315.cnf,600,0.045158
Random_3SAT_600Literals_1234567_316.cnf,600,0.024788
